date,metric_name,value,segment,plan,region,domain,description
2025-06-14,Execu=on Readiness Index (from System Health Dashboard),0.5736,Mid-Market,Pro,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-06-14,Execu=on Readiness Index (from System Health Dashboard),0.4679,SMB,Pro,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-06-14,Execu=on Readiness Index (from System Health Dashboard),0.601,Mid-Market,Basic,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-07-14,Execu=on Readiness Index (from System Health Dashboard),0.595,Mid-Market,Pro,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-07-14,Execu=on Readiness Index (from System Health Dashboard),0.5594,Enterprise,Basic,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-07-14,Execu=on Readiness Index (from System Health Dashboard),0.4572,Mid-Market,Pro,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-08-13,Execu=on Readiness Index (from System Health Dashboard),0.4585,Enterprise,Pro,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-08-13,Execu=on Readiness Index (from System Health Dashboard),0.5044,SMB,Enterprise,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-08-13,Execu=on Readiness Index (from System Health Dashboard),0.4912,Mid-Market,Pro,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-09-12,Execu=on Readiness Index (from System Health Dashboard),0.5638,Mid-Market,Basic,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-09-12,Execu=on Readiness Index (from System Health Dashboard),0.4401,Enterprise,Enterprise,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-09-12,Execu=on Readiness Index (from System Health Dashboard),0.4401,Mid-Market,Basic,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-10-12,Execu=on Readiness Index (from System Health Dashboard),0.4955,SMB,Pro,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-10-12,Execu=on Readiness Index (from System Health Dashboard),0.4892,Enterprise,Pro,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-10-12,Execu=on Readiness Index (from System Health Dashboard),0.3996,Enterprise,Enterprise,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-11-11,Execu=on Readiness Index (from System Health Dashboard),0.5174,Enterprise,Enterprise,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-11-11,Execu=on Readiness Index (from System Health Dashboard),0.5598,SMB,Enterprise,APAC,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-11-11,Execu=on Readiness Index (from System Health Dashboard),0.4493,Enterprise,Enterprise,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-12-11,Execu=on Readiness Index (from System Health Dashboard),0.5499,SMB,Pro,North America,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-12-11,Execu=on Readiness Index (from System Health Dashboard),0.5056,Mid-Market,Pro,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-12-11,Execu=on Readiness Index (from System Health Dashboard),0.4795,Mid-Market,Basic,EMEA,"System Health, Opera,ons [Inferred] (As a component ""from System Health",
2025-01-15,Fric=on Density Score (from System Health Dashboard),119.2017,Enterprise,Enterprise,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-01-15,Fric=on Density Score (from System Health Dashboard),109.3115,SMB,Enterprise,APAC,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-01-15,Fric=on Density Score (from System Health Dashboard),133.5846,Mid-Market,Pro,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-02-14,Fric=on Density Score (from System Health Dashboard),142.1613,Enterprise,Enterprise,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-02-14,Fric=on Density Score (from System Health Dashboard),112.316,Mid-Market,Basic,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-02-14,Fric=on Density Score (from System Health Dashboard),105.8862,Mid-Market,Enterprise,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-03-16,Fric=on Density Score (from System Health Dashboard),117.5543,SMB,Basic,APAC,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-03-16,Fric=on Density Score (from System Health Dashboard),118.2314,Mid-Market,Pro,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-03-16,Fric=on Density Score (from System Health Dashboard),155.4786,Enterprise,Enterprise,APAC,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-04-15,Fric=on Density Score (from System Health Dashboard),120.6822,Mid-Market,Basic,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-04-15,Fric=on Density Score (from System Health Dashboard),128.9376,Enterprise,Enterprise,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-04-15,Fric=on Density Score (from System Health Dashboard),162.072,Enterprise,Basic,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-05-15,Fric=on Density Score (from System Health Dashboard),170.1418,Mid-Market,Basic,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-05-15,Fric=on Density Score (from System Health Dashboard),157.9325,Enterprise,Pro,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-05-15,Fric=on Density Score (from System Health Dashboard),130.859,SMB,Basic,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-06-14,Fric=on Density Score (from System Health Dashboard),121.9862,SMB,Pro,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-06-14,Fric=on Density Score (from System Health Dashboard),152.1278,Enterprise,Basic,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-06-14,Fric=on Density Score (from System Health Dashboard),161.5502,Mid-Market,Basic,APAC,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-07-14,Fric=on Density Score (from System Health Dashboard),109.9345,Enterprise,Pro,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-07-14,Fric=on Density Score (from System Health Dashboard),143.62,SMB,Pro,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-07-14,Fric=on Density Score (from System Health Dashboard),128.8603,SMB,Enterprise,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-08-13,Fric=on Density Score (from System Health Dashboard),153.9825,SMB,Pro,APAC,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-08-13,Fric=on Density Score (from System Health Dashboard),136.495,SMB,Basic,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-08-13,Fric=on Density Score (from System Health Dashboard),146.2973,Mid-Market,Basic,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-09-12,Fric=on Density Score (from System Health Dashboard),141.6364,SMB,Pro,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-09-12,Fric=on Density Score (from System Health Dashboard),97.9035,Mid-Market,Enterprise,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-09-12,Fric=on Density Score (from System Health Dashboard),124.1491,SMB,Basic,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-10-12,Fric=on Density Score (from System Health Dashboard),96.635,Mid-Market,Basic,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-10-12,Fric=on Density Score (from System Health Dashboard),98.2562,Enterprise,Pro,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-10-12,Fric=on Density Score (from System Health Dashboard),93.3358,SMB,Pro,APAC,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-11-11,Fric=on Density Score (from System Health Dashboard),107.7093,SMB,Enterprise,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-11-11,Fric=on Density Score (from System Health Dashboard),112.4608,Enterprise,Basic,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-11-11,Fric=on Density Score (from System Health Dashboard),91.4586,Mid-Market,Enterprise,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-12-11,Fric=on Density Score (from System Health Dashboard),113.4709,Mid-Market,Enterprise,APAC,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-12-11,Fric=on Density Score (from System Health Dashboard),104.3248,SMB,Enterprise,North America,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-12-11,Fric=on Density Score (from System Health Dashboard),115.6434,SMB,Basic,EMEA,"System Health, Opera,ons, Culture & Behavior [Inferred] (The metric is part of",
2025-01-15,Execution Fit Score,432.748,Enterprise,Enterprise,EMEA,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-01-15,Execution Fit Score,450.7724,Mid-Market,Enterprise,APAC,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-01-15,Execution Fit Score,428.6995,SMB,Pro,EMEA,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-02-14,Execution Fit Score,331.3478,SMB,Basic,North America,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-02-14,Execution Fit Score,452.5657,Enterprise,Basic,EMEA,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-02-14,Execution Fit Score,336.8297,Enterprise,Enterprise,North America,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-03-16,Execution Fit Score,410.4021,SMB,Pro,APAC,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-03-16,Execution Fit Score,371.9176,Enterprise,Pro,APAC,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-03-16,Execution Fit Score,426.5684,SMB,Basic,EMEA,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-04-15,Execution Fit Score,430.7947,Mid-Market,Enterprise,North America,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-04-15,Execution Fit Score,394.1816,SMB,Basic,EMEA,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-04-15,Execution Fit Score,414.7681,SMB,Basic,APAC,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-05-15,Execution Fit Score,384.8987,Enterprise,Basic,EMEA,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-05-15,Execution Fit Score,389.3536,Mid-Market,Pro,EMEA,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
2025-05-15,Execution Fit Score,420.122,Mid-Market,Enterprise,North America,System Health [Inferred] (The metric assesses the coherence between,"The degree to which operational delivery aligns with strategic objectives,"
